EmployeeID,FirstName,LastName,Age,Gender,DepartmentID,JobRoleID,EducationID,Salary,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,OverTime,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,PerformanceRating,WorkLifeBalance,HireDate,TerminationDate,EmployeeStatus,Attrition,TerminationReason
104648,Jody,Welch,44,Female,7,29,3,92600,7720,5.1,4.5,No,14,4,3,3,3,2021-06-06,,Active,No,
104649,Hunter,Allen,58,Male,6,23,3,64000,5330,3.0,3.0,No,15,3,4,4,3,2023-06-23,,Active,No,
104650,Stephanie,Phillips,44,Female,5,21,3,118100,9840,3.8,3.8,Yes,2,1,2,2,4,2022-10-09,,Active,No,
104651,Joseph,Sanchez,34,Male,7,29,3,94300,7860,0.4,0.4,No,1,2,3,3,4,2026-02-17,,Active,No,
104652,Richard,Hartman,31,Male,6,25,2,78700,6560,0.5,0.5,No,7,4,4,3,2,2026-01-20,,Active,No,
104653,Patricia,Hopkins,46,Female,4,15,5,115000,9580,0.2,0.2,No,7,4,4,4,1,2025-09-14,2025-12-08,Terminated,Yes,Relocation
104654,Denise,Donovan,28,Female,8,32,3,73200,6100,0.1,0.1,No,6,4,3,1,3,2026-05-24,,Active,No,
104655,Lori,Little,41,Female,6,25,5,133100,11090,0.8,0.8,No,1,4,3,2,1,2024-07-06,2025-04-26,Terminated,Yes,Better Compensation Elsewhere
104656,Lauren,Garcia,50,Female,7,28,3,63700,5310,0.2,0.2,No,6,2,4,3,3,2026-05-14,,Active,No,
104657,Judy,Carlson,48,Female,6,25,2,87200,7270,1.5,1.5,No,4,3,2,2,2,2024-12-28,,Active,No,
104658,Brian,Campbell,26,Male,1,4,3,88400,7370,0.6,0.6,No,3,4,4,4,3,2025-12-12,,Active,No,
104659,Steven,Davis,27,Male,4,15,3,92800,7730,1.0,1.0,No,2,2,2,3,3,2025-07-19,,Active,No,
104660,Johnny,Ward,34,Male,6,22,4,75800,6320,4.6,1.2,Yes,1,2,4,2,2,2021-11-24,,Active,No,
104661,Sara,Myers,18,Female,4,13,4,111800,9320,1.4,0.7,Yes,14,3,4,3,3,2025-02-28,,Active,No,
104662,Katherine,Johnson,50,Female,7,28,3,54600,4550,5.7,2.7,No,4,3,3,3,3,2020-10-10,,Active,No,
104663,Benjamin,Chung,40,Male,1,4,2,88200,7350,1.2,1.2,No,1,2,4,3,3,2025-04-25,,Active,No,
104664,Angela,Mcdaniel,48,Female,2,7,2,62800,5230,2.5,0.8,No,6,3,3,2,4,2023-12-24,,Active,No,
104665,Jaime,Edwards,27,Female,3,11,3,55800,4650,3.2,0.9,No,3,4,4,3,3,2023-04-24,,Active,No,
104666,Susan,Stokes,26,Female,4,15,3,96500,8040,2.7,2.7,No,1,4,1,3,4,2019-06-08,2022-02-18,Terminated,Yes,Family / Personal Reasons
104667,Christopher,Smith,39,Male,1,1,2,55300,4610,0.1,0.1,Yes,7,4,4,3,3,2026-05-21,,Active,No,
104668,Christopher,Bradley,39,Male,6,24,2,64100,5340,4.4,1.4,Yes,6,2,4,3,3,2022-02-03,,Active,No,
104669,Lisa,Johnson,36,Female,9,35,3,149400,12450,2.3,2.3,No,19,3,4,3,3,2024-03-20,,Active,No,
104670,William,Chaney,41,Male,7,29,4,90000,7500,0.3,0.3,Yes,4,4,2,3,3,2026-03-12,,Active,No,
104671,Karen,Mendez,26,Female,1,4,2,83200,6930,1.6,1.6,Yes,23,4,2,2,4,2024-11-25,,Active,No,
104672,Kimberly,Moore,49,Female,6,23,3,77200,6430,3.3,1.1,Yes,1,3,3,3,3,2023-04-05,,Active,No,
104673,Patrick,House,49,Male,4,17,3,140000,11670,0.6,0.6,Yes,20,3,3,3,3,2025-12-21,,Active,No,
104674,Corey,Johnson,45,Male,5,19,2,56400,4700,0.3,0.3,No,1,2,1,3,3,2026-03-10,,Active,No,
104675,Alexander,Hunt,46,Male,8,32,3,73300,6110,2.7,1.4,Yes,6,3,3,3,3,2023-11-14,,Active,No,
104676,Christian,Camacho,34,Male,7,28,2,58000,4830,0.9,0.9,No,2,3,2,3,4,2023-10-10,2024-09-02,Terminated,Yes,Relocation
104677,Ashley,Robinson,46,Female,2,7,1,58600,4880,2.2,2.2,No,7,3,3,4,3,2024-05-03,,Active,No,
104678,Garrett,Robinson,22,Male,9,35,2,130900,10910,0.1,0.1,No,5,4,4,3,2,2026-06-04,,Active,No,
104679,Monica,Case,39,Female,1,1,4,71900,5990,6.1,1.5,Yes,31,4,3,3,4,2020-06-05,,Active,No,
104680,Debra,Olson,31,Female,3,9,2,51400,4280,0.1,0.1,Yes,7,3,4,3,4,2024-12-28,2025-02-18,Terminated,Yes,Performance
104681,Tiffany,Bailey,28,Female,2,5,5,97200,8100,3.5,3.5,No,7,4,1,3,1,2023-01-21,,Active,No,
104682,Kristen,Phillips,40,Female,4,16,3,92600,7720,0.8,0.7,Yes,1,1,2,3,2,2025-09-09,,Active,No,
104683,Patrick,Simpson,42,Male,6,22,5,77400,6450,0.8,0.8,No,1,4,3,1,3,2025-09-12,,Active,No,
104684,Jose,Ross,26,Male,2,5,4,85700,7140,1.1,0.7,Yes,6,3,3,3,2,2025-05-19,,Active,No,
104685,Cheryl,Thompson,46,Female,8,32,3,72100,6010,5.6,5.4,Yes,32,3,3,3,3,2020-11-22,,Active,No,
104686,Michael,Clay,36,Male,7,29,5,113500,9460,1.4,1.4,No,2,2,3,1,4,2025-02-24,,Active,No,
104687,Douglas,Long,33,Male,9,34,4,106600,8880,2.0,1.8,No,1,3,2,3,3,2024-06-26,,Active,No,
104688,Kevin,Miranda,18,Male,5,19,4,78800,6570,0.3,0.3,Yes,1,2,3,2,3,2026-04-02,,Active,No,
104689,Eric,Bauer,36,Male,2,7,1,61700,5140,0.4,0.4,Yes,6,4,2,3,2,2026-01-29,,Active,No,
104690,Troy,Freeman,21,Male,9,34,4,91600,7630,0.5,0.5,No,19,4,3,2,3,2026-01-11,,Active,No,
104691,Stephen,Henderson,23,Male,3,10,4,73700,6140,0.3,0.3,No,26,1,4,3,3,2025-06-28,2025-11-01,Terminated,Yes,Better Compensation Elsewhere
104692,Paul,Cabrera,29,Male,1,1,3,64400,5370,3.3,3.3,No,14,2,2,2,2,2023-03-10,,Active,No,
104693,Marcus,Lawson,43,Male,7,26,4,66200,5520,1.8,0.8,Yes,11,3,4,3,2,2024-09-04,,Active,No,
104694,Jeffrey,Bradley,18,Male,2,5,3,62300,5190,0.2,0.2,Yes,2,4,4,3,4,2026-05-02,,Active,No,
104695,James,Chen,47,Male,8,32,1,61800,5150,3.3,1.7,No,3,3,1,3,3,2023-04-06,,Active,No,
104696,Austin,Jackson,51,Male,4,14,3,76600,6380,1.7,1.7,Yes,13,3,4,2,4,2024-11-09,,Active,No,
104697,Andrew,Dixon,29,Male,7,26,5,75400,6280,2.1,1.4,No,1,3,2,3,3,2023-08-13,2025-09-29,Terminated,Yes,Career Growth / Promotion Elsewhere
104698,Kevin,Carter,33,Male,4,13,3,85400,7120,0.2,0.2,No,5,3,3,3,2,2026-05-16,,Active,No,
104699,Ronald,Newman,50,Male,3,10,4,67000,5580,0.4,0.4,No,7,1,4,3,3,2025-11-19,2026-04-21,Terminated,Yes,Work-Life Balance
104700,Traci,Bell,47,Female,1,2,1,54600,4550,1.2,0.0,No,3,3,3,3,3,2025-05-08,,Active,No,
104701,Allen,White,32,Male,6,22,4,67100,5590,1.4,0.2,No,35,4,3,4,3,2025-02-27,,Active,No,
104702,Frank,Gibbs,37,Male,2,6,3,75400,6280,0.2,0.2,No,13,3,4,3,4,2026-05-06,,Active,No,
104703,Hunter,Jones,31,Male,9,34,2,78000,6500,0.8,0.8,No,2,3,1,3,3,2025-09-28,,Active,No,
104704,Mary,Watson,33,Female,2,7,4,94000,7830,0.0,0.0,No,1,3,1,3,2,2026-06-26,,Active,No,
104705,Penny,Martinez,18,Female,2,8,3,125900,10490,4.7,4.7,Yes,19,3,3,3,4,2021-10-27,,Active,No,
104706,Fernando,Smith,38,Male,4,13,2,70400,5870,0.7,0.3,No,1,4,4,3,2,2025-10-24,,Active,No,
104707,Gary,Marshall,35,Male,7,29,4,93800,7820,1.9,1.9,No,1,3,4,3,4,2024-08-18,,Active,No,
104708,Rebecca,Roach,45,Female,4,15,2,83500,6960,2.7,0.6,Yes,3,4,4,3,1,2023-11-10,,Active,No,
104709,Justin,Cruz,37,Male,4,16,4,114000,9500,2.2,2.2,No,14,3,4,3,4,2024-04-21,,Active,No,
104710,Lance,Rose,35,Male,6,24,4,72200,6020,1.6,1.6,No,12,1,3,3,4,2024-12-15,,Active,No,
104711,Brian,Ramirez,40,Male,6,24,3,58200,4850,0.6,0.4,Yes,3,4,2,3,3,2025-10-01,2026-04-28,Terminated,Yes,Relocation
104712,Lawrence,Ware,42,Male,2,5,2,64000,5330,1.7,1.6,Yes,8,4,1,3,3,2024-10-14,,Active,No,
104713,Scott,Jones,32,Male,7,28,1,57200,4770,4.0,0.5,Yes,2,1,2,3,4,2022-07-15,,Active,No,
104714,Steven,Fisher,31,Male,6,22,3,58200,4850,0.3,0.3,No,3,4,4,3,3,2026-03-13,,Active,No,
104715,Peter,Stewart,25,Male,4,16,2,79200,6600,2.2,1.3,Yes,3,3,3,3,3,2024-04-25,,Active,No,
104716,Francisco,Gonzalez,33,Male,2,8,2,98400,8200,1.0,0.6,Yes,8,3,4,3,3,2025-07-22,,Active,No,
104717,Rebekah,Jimenez,32,Female,2,7,3,87200,7270,0.9,0.9,No,26,4,1,2,2,2025-08-19,,Active,No,
104718,Wanda,Fisher,20,Female,2,5,4,84500,7040,0.2,0.2,Yes,3,3,4,3,3,2026-02-03,2026-04-20,Terminated,Yes,Family / Personal Reasons
104719,Becky,Jackson,31,Female,1,3,4,61300,5110,0.4,0.4,No,1,4,2,3,3,2025-11-26,2026-04-05,Terminated,Yes,Relocation
104720,Gabriel,Reyes,40,Male,2,8,3,104000,8670,0.6,0.6,No,2,4,3,3,3,2025-12-15,,Active,No,
104721,Laura,Mitchell,43,Female,2,5,3,71600,5970,4.4,2.8,No,5,2,4,4,3,2022-02-24,,Active,No,
104722,Maria,Chase,60,Female,4,16,4,95200,7930,0.8,0.8,Yes,3,3,4,3,4,2025-09-16,,Active,No,
104723,William,Buck,28,Male,5,19,3,78800,6570,4.2,2.6,No,15,4,4,4,2,2022-04-30,,Active,No,
104724,Duane,Skinner,39,Male,4,17,3,138600,11550,3.5,0.5,Yes,17,3,1,3,2,2023-01-02,,Active,No,
104725,Jennifer,Huang,38,Female,2,8,2,99200,8270,2.9,2.0,Yes,22,1,2,4,3,2023-08-17,,Active,No,
104726,Thomas,Williams,38,Male,5,19,3,72000,6000,0.1,0.1,No,8,3,4,2,2,2026-01-14,2026-02-24,Terminated,Yes,Manager / Culture Fit
104727,Maria,Jones,47,Female,5,18,4,82000,6830,0.1,0.1,No,3,3,4,3,3,2026-05-19,2026-06-18,Terminated,Yes,Layoff / Restructuring
104728,Brandon,Lang,21,Male,6,25,2,90500,7540,2.1,2.1,No,22,3,4,3,3,2024-05-20,,Active,No,
104729,Miranda,Hill,38,Female,2,6,2,66600,5550,0.7,0.7,Yes,4,4,1,4,3,2025-10-22,,Active,No,
104730,Nicole,Ross,43,Female,2,5,1,62300,5190,1.8,1.8,No,2,3,2,4,3,2024-10-02,,Active,No,
104731,Kristie,Edwards,35,Female,7,29,3,89500,7460,0.7,0.7,No,4,3,4,3,3,2025-11-06,,Active,No,
104732,Lisa,Long,45,Female,1,3,3,57200,4770,0.3,0.3,Yes,2,3,2,3,2,2026-01-10,2026-05-04,Terminated,Yes,Career Growth / Promotion Elsewhere
104733,Melissa,Gibson,32,Female,4,13,3,82200,6850,1.2,0.6,No,5,2,3,3,2,2025-04-17,,Active,No,
104734,Samuel,Coffey,18,Male,1,1,5,82100,6840,0.7,0.7,Yes,3,3,4,3,3,2025-10-13,,Active,No,
104735,Bryan,Brooks,41,Male,6,22,3,61700,5140,1.5,1.5,Yes,2,3,4,3,2,2025-01-24,,Active,No,
104736,Luke,Johnson,42,Male,1,3,2,57000,4750,0.2,0.2,No,11,4,3,3,4,2026-04-14,,Active,No,
104737,Anthony,Smith,27,Male,1,4,3,92200,7680,6.9,5.4,No,9,3,1,3,3,2019-08-14,,Active,No,
104738,Brian,Morris,33,Male,1,1,4,70800,5900,2.5,2.2,No,5,4,4,3,2,2023-12-31,,Active,No,
104739,Melissa,Graham,27,Female,1,4,1,66700,5560,2.2,2.2,Yes,1,4,4,3,3,2024-04-10,,Active,No,
104740,Carolyn,Lee,30,Female,8,30,2,47800,3980,0.4,0.4,Yes,1,3,2,3,2,2026-02-06,,Active,No,
104741,Steven,Wood,18,Male,2,5,4,84100,7010,0.8,0.8,Yes,6,1,4,3,3,2025-09-16,,Active,No,
104742,Steven,Mayo,32,Male,1,1,4,79000,6580,1.9,0.2,No,10,3,3,3,2,2024-07-28,,Active,No,
104743,Timothy,Parrish,42,Male,5,21,3,112200,9350,1.4,1.4,No,1,1,4,3,4,2025-02-10,,Active,No,
104744,Debbie,Glover,28,Female,6,24,4,70700,5890,2.1,2.1,No,24,2,2,3,4,2024-06-11,,Active,No,
104745,Ashley,Valentine,34,Female,2,6,3,78500,6540,3.9,1.2,No,7,3,3,2,3,2022-08-30,,Active,No,
104746,Angela,Murphy,42,Female,7,28,3,55400,4620,1.1,1.1,No,6,3,2,3,3,2025-06-21,,Active,No,
104747,Lonnie,Burnett,37,Male,1,4,3,83400,6950,0.5,0.5,No,7,2,4,3,4,2025-12-26,,Active,No,
104748,Debra,Jackson,22,Female,2,5,2,68500,5710,2.2,2.2,No,11,3,2,2,2,2024-04-25,,Active,No,
104749,Chad,Murray,52,Male,5,21,2,83900,6990,1.4,1.4,No,32,4,4,4,2,2025-02-16,,Active,No,
104750,Cameron,Atkins,30,Male,8,31,1,42100,3510,0.1,0.1,Yes,14,1,1,4,2,2026-05-02,2026-06-18,Terminated,Yes,Work-Life Balance
104751,Paul,Barron,32,Male,1,4,4,104200,8680,0.6,0.6,Yes,3,1,1,3,2,2024-12-04,2025-07-18,Terminated,Yes,Career Growth / Promotion Elsewhere
104752,Vincent,Gutierrez,26,Male,4,17,4,160300,13360,1.2,1.2,No,6,3,4,4,3,2025-04-25,,Active,No,
104753,Jeremy,Martinez,48,Male,7,27,3,63200,5270,4.6,1.0,No,9,2,3,2,2,2021-11-23,,Active,No,
104754,Joseph,Lane,41,Male,1,1,4,69800,5820,1.2,0.8,Yes,3,4,3,3,3,2025-04-12,,Active,No,
104755,Matthew,Bray,30,Male,1,4,3,99500,8290,4.8,4.8,No,5,3,3,4,3,2021-10-05,,Active,No,
104756,Erica,Simon,38,Female,8,32,4,75000,6250,0.2,0.2,Yes,1,4,4,3,3,2025-09-20,2025-11-14,Terminated,Yes,Position Eliminated
104757,Darius,Baker,48,Male,4,13,2,88700,7390,2.9,2.9,Yes,6,2,1,3,3,2023-08-31,,Active,No,
104758,Edward,Miller,45,Male,4,17,3,123400,10280,0.6,0.3,No,2,2,1,4,2,2025-04-20,2025-11-09,Terminated,Yes,Retirement
104759,Justin,Salas,30,Male,9,34,4,113500,9460,0.1,0.1,Yes,20,1,4,3,2,2025-09-10,2025-10-28,Terminated,Yes,Family / Personal Reasons
104760,Matthew,Moss,42,Male,2,8,3,112300,9360,0.3,0.3,No,13,2,3,4,2,2026-04-09,,Active,No,
104761,Christine,Miller,32,Female,3,9,3,53200,4430,1.1,0.9,Yes,1,4,4,3,4,2025-06-07,,Active,No,
104762,Valerie,Brown,23,Female,2,5,3,74800,6230,1.9,1.9,No,10,3,3,3,3,2024-08-18,,Active,No,
104763,Alexis,Robinson,38,Female,2,7,2,73900,6160,0.7,0.7,Yes,5,4,4,3,3,2025-10-22,,Active,No,
104764,Sabrina,Lopez,44,Female,6,24,3,54700,4560,2.2,2.2,No,3,4,4,3,4,2024-05-06,,Active,No,
104765,Brian,Clark,25,Male,2,5,4,95800,7980,2.8,1.3,No,1,2,2,3,2,2023-10-03,,Active,No,
104766,Kevin,Rose,39,Male,2,8,3,125500,10460,4.2,0.8,Yes,8,1,4,3,3,2022-04-25,,Active,No,
104767,Shannon,Hodges,38,Female,9,34,4,119200,9930,0.8,0.4,No,3,2,4,3,2,2024-12-15,2025-09-17,Terminated,Yes,Return to Education
104768,Eric,Gibson,20,Male,4,14,4,93100,7760,3.8,1.6,No,3,3,4,3,2,2022-10-06,,Active,No,
104769,Brittany,Wagner,25,Female,2,5,4,91800,7650,1.4,1.4,Yes,3,4,4,3,1,2025-01-31,,Active,No,
104770,Thomas,Robinson,39,Male,8,31,3,43200,3600,0.8,0.8,Yes,1,1,3,3,2,2025-10-06,,Active,No,
104771,Heidi,Hester,39,Female,2,6,1,71200,5930,11.2,2.6,No,1,4,3,2,4,2015-04-30,,Active,No,
104772,Sean,Palmer,23,Male,1,3,4,76000,6330,0.4,0.4,No,3,2,3,3,3,2026-03-02,,Active,No,
104773,Penny,Lopez,40,Female,2,8,3,109900,9160,0.7,0.7,Yes,7,3,2,3,3,2025-10-25,,Active,No,
104774,Donald,Martin,33,Male,1,1,2,53300,4440,1.6,1.6,Yes,16,2,2,3,3,2024-11-25,,Active,No,
104775,Eric,Kane,35,Male,2,7,4,77900,6490,0.2,0.2,No,1,3,3,3,3,2026-04-23,,Active,No,
104776,Matthew,Thomas,52,Male,7,29,3,88600,7380,0.5,0.5,No,10,4,2,3,3,2024-12-17,2025-06-13,Terminated,Yes,Career Growth / Promotion Elsewhere
104777,Shawn,Mcgee,33,Male,6,25,3,98300,8190,2.2,2.2,No,9,3,4,3,4,2024-04-17,,Active,No,
104778,Cynthia,Shannon,44,Female,2,6,4,101600,8470,6.2,3.6,No,15,4,4,3,4,2020-04-14,,Active,No,
104779,Cody,Johnson,30,Male,2,6,2,70400,5870,3.2,3.2,Yes,1,4,3,3,3,2023-04-24,,Active,No,
104780,Mary,Chavez,35,Female,2,5,3,71900,5990,0.7,0.6,No,1,4,3,2,2,2025-10-23,,Active,No,
104781,Derek,Mcintosh,46,Male,4,14,3,90800,7570,6.4,1.6,No,3,4,4,3,3,2020-02-01,,Active,No,
104782,Angela,Reynolds,26,Female,2,5,3,79600,6630,3.6,1.3,No,4,3,4,2,4,2022-11-19,,Active,No,
104783,Chris,Shaw,32,Male,8,32,2,70600,5880,0.4,0.3,No,18,1,4,2,2,2025-12-02,2026-05-05,Terminated,Yes,Layoff / Restructuring
104784,Jordan,Brown,29,Male,2,8,3,111200,9270,2.5,0.2,No,1,2,4,3,3,2024-01-25,,Active,No,
104785,Dominic,Davis,18,Male,2,8,4,147700,12310,1.6,1.6,Yes,8,3,4,3,2,2024-10-21,2026-06-05,Terminated,Yes,Career Growth / Promotion Elsewhere
104786,Mariah,Dennis,51,Female,1,3,3,59500,4960,2.1,0.5,Yes,1,4,2,4,1,2022-02-24,2024-03-19,Terminated,Yes,Manager / Culture Fit
104787,Jenny,Carter,49,Female,1,4,4,97300,8110,1.4,1.4,No,9,1,3,3,3,2025-02-08,,Active,No,
104788,James,Wheeler,50,Male,4,13,2,85600,7130,5.1,5.1,No,4,3,1,3,3,2021-05-31,,Active,No,
104789,Joseph,Snyder,32,Male,1,1,5,84600,7050,1.5,0.4,No,19,3,1,3,3,2025-01-01,,Active,No,
104790,Jessica,Maldonado,28,Female,4,15,2,84100,7010,0.5,0.5,Yes,2,1,3,3,1,2025-12-23,,Active,No,
104791,Matthew,Haley,28,Male,6,22,4,66100,5510,3.9,3.9,Yes,1,2,3,3,3,2022-07-30,,Active,No,
104792,Colleen,Brown,45,Female,2,7,3,77000,6420,0.6,0.6,Yes,3,4,3,4,3,2025-07-17,2026-02-14,Terminated,Yes,Better Compensation Elsewhere
104793,Andrew,Adams,27,Male,7,29,2,71000,5920,1.6,1.6,No,1,3,2,2,2,2024-12-15,,Active,No,
104794,Andrea,Garcia,36,Female,9,33,4,116000,9670,0.9,0.9,Yes,25,4,4,3,3,2025-08-24,,Active,No,
104795,Courtney,Oliver,40,Female,4,14,5,108000,9000,0.7,0.4,No,3,2,3,2,3,2025-10-30,,Active,No,
104796,Mike,Myers,45,Male,8,32,4,83900,6990,3.3,1.4,Yes,12,4,3,2,2,2023-03-06,,Active,No,
104797,Brian,Gross,38,Male,4,17,4,157300,13110,0.5,0.5,Yes,1,2,2,3,3,2025-09-16,2026-04-04,Terminated,Yes,Manager / Culture Fit
104798,Shawn,Adams,54,Male,8,32,2,76400,6370,7.2,2.3,No,5,3,1,3,3,2019-04-10,,Active,No,
104799,Daniel,Floyd,47,Male,8,32,4,78200,6520,0.4,0.4,No,1,2,4,3,3,2026-01-30,,Active,No,
104800,Hannah,Roberts,34,Female,4,14,2,81200,6770,3.7,3.7,No,3,3,3,3,3,2022-10-16,,Active,No,
104801,Kyle,Gross,44,Male,8,32,3,56800,4730,1.8,0.9,No,6,4,3,3,3,2024-10-01,,Active,No,
104802,Brandon,Gordon,25,Male,2,6,3,85200,7100,0.8,0.8,No,5,4,2,3,4,2025-09-19,,Active,No,
104803,Melody,Woods,29,Female,1,1,2,54200,4520,3.9,0.7,Yes,2,4,4,2,4,2022-08-25,,Active,No,
104804,Elizabeth,Knox,22,Female,5,18,2,71800,5980,2.5,0.8,No,5,4,3,3,4,2024-01-05,,Active,No,
104805,Cynthia,Edwards,41,Female,5,19,4,101600,8470,10.4,0.6,No,1,2,4,2,2,2016-03-02,,Active,No,
104806,Benjamin,Lopez,30,Male,1,4,4,100600,8380,2.4,2.4,No,9,3,1,3,2,2024-02-16,,Active,No,
104807,Steven,Thomas,35,Male,1,1,4,59900,4990,0.2,0.2,Yes,5,4,3,3,3,2026-04-16,,Active,No,
104808,Adam,Wells,37,Male,2,8,3,101000,8420,0.3,0.1,Yes,1,3,2,3,3,2026-03-13,,Active,No,
104809,Geoffrey,Thompson,53,Male,2,5,3,68300,5690,4.1,4.1,No,6,4,1,3,3,2022-06-19,,Active,No,
104810,Deborah,Jones,33,Female,7,27,4,69400,5780,3.6,0.0,Yes,8,4,4,3,3,2022-12-14,,Active,No,
104811,Michael,Castaneda,32,Male,1,2,3,64300,5360,3.7,0.5,No,2,3,2,2,3,2022-10-28,,Active,No,
104812,Kirk,Montes,33,Male,4,13,3,76800,6400,2.7,1.3,No,3,3,4,3,2,2023-10-19,,Active,No,
104813,Kevin,Freeman,32,Male,2,6,3,66600,5550,1.3,1.3,No,11,3,3,2,3,2025-04-05,,Active,No,
104814,David,Rodriguez,40,Male,4,13,2,87000,7250,6.2,1.1,No,3,4,2,1,1,2020-04-10,,Active,No,
104815,Robert,Bradley,28,Male,4,15,3,82800,6900,4.8,2.6,No,14,3,3,3,4,2021-09-15,,Active,No,
104816,Wanda,Conley,46,Female,4,13,3,82600,6880,0.7,0.4,Yes,6,2,1,3,1,2025-09-30,2026-06-11,Terminated,Yes,Manager / Culture Fit
104817,Kelly,Jackson,41,Female,6,23,3,74500,6210,10.5,0.8,No,21,1,4,3,3,2016-01-10,,Active,No,
104818,Charles,Davis,40,Male,1,1,1,54400,4530,7.7,2.0,No,4,4,4,3,3,2018-10-22,,Active,No,
104819,Eric,Fitzgerald,54,Male,2,5,5,107800,8980,0.3,0.3,No,2,1,4,2,4,2026-03-19,,Active,No,
104820,Jodi,Navarro,45,Female,2,5,1,58900,4910,10.7,7.1,No,6,3,1,3,3,2015-11-04,,Active,No,
104821,Wanda,Scott,46,Female,3,12,3,79200,6600,0.9,0.9,No,9,3,1,3,1,2025-08-05,,Active,No,
104822,John,Diaz,28,Male,4,17,3,143000,11920,1.7,1.7,Yes,4,2,2,2,3,2023-06-15,2025-02-12,Terminated,Yes,Return to Education
104823,Alexis,Gomez,37,Female,4,13,4,112600,9380,1.1,0.3,Yes,2,4,3,3,4,2025-05-26,,Active,No,
104824,Michelle,Vance,52,Female,2,6,4,94600,7880,0.8,0.8,No,1,2,3,3,3,2025-09-22,,Active,No,
104825,Patricia,Vincent,27,Female,5,21,4,107000,8920,0.1,0.1,No,3,2,4,4,2,2026-04-05,2026-05-20,Terminated,Yes,Retirement
104826,Steven,Larson,43,Male,7,29,4,102200,8520,1.4,1.4,No,5,4,3,3,3,2025-03-02,,Active,No,
104827,Brian,Jennings,41,Male,6,24,4,82400,6870,7.2,1.1,Yes,12,2,3,3,3,2019-04-21,,Active,No,
104828,Nicholas,Smith,41,Male,2,5,4,77400,6450,0.5,0.5,No,4,3,3,3,3,2025-06-23,2025-12-30,Terminated,Yes,Relocation
104829,Veronica,Chase,58,Female,2,7,3,69600,5800,1.5,0.1,No,2,3,4,3,3,2025-01-20,,Active,No,
104830,Matthew,Thomas,31,Male,2,6,2,77900,6490,8.6,1.0,No,5,3,4,3,2,2017-12-11,,Active,No,
104831,Kathleen,Sanchez,30,Female,1,1,4,76300,6360,0.1,0.1,Yes,6,1,3,3,3,2026-06-08,,Active,No,
104832,Patrick,Mcpherson,46,Male,1,2,3,61300,5110,0.8,0.8,Yes,7,2,4,3,3,2025-09-24,,Active,No,
104833,Heather,Garner,25,Female,2,7,3,69100,5760,2.2,2.2,No,6,3,4,3,3,2023-04-21,2025-06-27,Terminated,Yes,Career Growth / Promotion Elsewhere
104834,Cory,Blevins,34,Male,5,18,4,90100,7510,9.7,1.3,Yes,6,1,1,3,3,2016-10-19,,Active,No,
104835,Margaret,Sheppard,38,Female,3,11,4,70900,5910,0.5,0.5,No,26,2,2,3,2,2026-01-05,,Active,No,
104836,Sherry,Shelton,24,Female,3,10,5,71500,5960,1.0,1.0,No,25,3,3,3,1,2025-07-24,,Active,No,
104837,Steven,Cole,24,Male,8,31,3,47400,3950,0.4,0.4,Yes,4,3,2,3,3,2026-02-12,,Active,No,
104838,Tina,Rose,42,Female,1,2,2,50200,4180,0.3,0.3,Yes,3,1,3,3,4,2026-01-29,2026-05-18,Terminated,Yes,Retirement
104839,Derek,Shelton,49,Male,7,27,4,62400,5200,0.1,0.1,No,23,4,3,3,3,2026-06-02,,Active,No,
104840,Stephen,Myers,31,Male,4,16,4,87500,7290,0.4,0.4,No,2,3,3,3,2,2026-01-29,,Active,No,
104841,Jennifer,Mcknight,50,Female,8,30,2,47500,3960,2.9,1.0,No,13,3,2,2,3,2023-08-03,,Active,No,
104842,Eric,Williams,28,Male,1,1,2,51400,4280,5.5,1.0,Yes,10,4,4,3,3,2021-01-06,,Active,No,
104843,Kelly,Cooper,52,Female,2,6,2,73200,6100,0.4,0.4,Yes,19,2,2,2,2,2026-03-01,,Active,No,
104844,Lisa,Hamilton,30,Female,1,1,4,72000,6000,3.1,3.1,No,22,4,2,1,3,2023-05-17,,Active,No,
104845,Jordan,Donaldson,34,Female,3,12,4,107400,8950,1.0,0.7,Yes,7,4,2,3,2,2025-07-20,,Active,No,
104846,Rebecca,Roberts,39,Female,2,6,3,95500,7960,8.8,0.2,No,33,4,4,3,4,2017-09-27,,Active,No,
104847,Tracy,Porter,35,Female,3,9,4,73200,6100,4.2,3.4,No,1,1,3,3,4,2022-04-15,,Active,No,
104848,Michael,Owens,37,Male,4,16,3,75000,6250,1.4,1.4,No,5,3,3,4,1,2025-03-01,,Active,No,
104849,Chris,Levy,47,Male,6,22,4,80000,6670,4.4,4.4,No,5,3,3,3,3,2022-02-28,,Active,No,
104850,Loretta,Beck,44,Female,2,5,4,87700,7310,0.7,0.7,No,4,1,2,3,2,2025-10-19,,Active,No,
104851,Elizabeth,Roberts,18,Female,2,5,2,63100,5260,0.1,0.1,No,2,1,2,3,2,2026-05-20,2026-06-29,Terminated,Yes,Relocation
104852,Rebecca,Smith,40,Female,4,13,2,63600,5300,0.4,0.4,No,4,3,1,3,3,2026-02-11,,Active,No,
104853,Andrew,Campbell,47,Male,3,11,3,67900,5660,8.1,3.5,No,3,2,3,3,1,2018-05-25,,Active,No,
